CFW_ID,OPLAN_ID,ORG_GROUP_ID,START_CDAY,END_CDAY,OPTEMPO,ACTIVITY_TYPE,BLANK
"1AD-CFW","093FF","3-BDE-1-AD-OG",14.000000000000000000000000000000,75.000000000000000000000000000000,"Medium","Employment-Defensive"
"1AD-CFW","093FF","3-BDE-1-AD-OG",75.000000000000000000000000000000,100.000000000000000000000000000000,"High","Employment-Offensive"
"1AD-CFW","093FF","3-BDE-1-AD-OG",100.000000000000000000000000000000,165.000000000000000000000000000000,"Low","Stand-Down"
"1AD-CFW","093FF","3-SUPCOM-OG",0.000000000000000000000000000000,45.000000000000000000000000000000,"Low","Deployment"
"1AD-CFW","093FF","3-SUPCOM-OG",45.000000000000000000000000000000,75.000000000000000000000000000000,"Medium","Employment-CSS"
"1AD-CFW","093FF","3-SUPCOM-OG",75.000000000000000000000000000000,100.000000000000000000000000000000,"High","Employment-CSS"
"1AD-CFW","093FF","3-SUPCOM-OG",100.000000000000000000000000000000,165.000000000000000000000000000000,"Low","Stand-Down"
"1AD-CFW","093FF","5-CORPS",0.000000000000000000000000000000,10.000000000000000000000000000000,"Low","Deployment"
"1AD-CFW","093FF","5-CORPS",10.000000000000000000000000000000,75.000000000000000000000000000000,"Medium","Employment-Defensive"
"1AD-CFW","093FF","5-CORPS",75.000000000000000000000000000000,100.000000000000000000000000000000,"High","Employment-Offensive"
"1AD-CFW","093FF","5-CORPS",100.000000000000000000000000000000,165.000000000000000000000000000000,"Low","Stand-Down"
"1AD-CFW","093FF","5-CORPS-ARTY-OG",0.000000000000000000000000000000,60.000000000000000000000000000000,"Low","Deployment"
"1AD-CFW","093FF","5-CORPS-ARTY-OG",60.000000000000000000000000000000,75.000000000000000000000000000000,"Medium","Employment-Defensive"
"1AD-CFW","093FF","5-CORPS-ARTY-OG",75.000000000000000000000000000000,100.000000000000000000000000000000,"High","Employment-Offensive"
"1AD-CFW","093FF","5-CORPS-ARTY-OG",100.000000000000000000000000000000,165.000000000000000000000000000000,"Low","Stand-Down"
"1AD-CFW","093FF","5-CORPS-REAR-OG",0.000000000000000000000000000000,30.000000000000000000000000000000,"Low","Deployment"
"1AD-CFW","093FF","5-CORPS-REAR-OG",30.000000000000000000000000000000,75.000000000000000000000000000000,"Medium","Employment-Defensive"
"1AD-CFW","093FF","5-CORPS-REAR-OG",75.000000000000000000000000000000,100.000000000000000000000000000000,"High","Employment-Offensive"
"1AD-CFW","093FF","5-CORPS-REAR-OG",100.000000000000000000000000000000,165.000000000000000000000000000000,"Low","Stand-Down"
"1AD-CFW","093FF","7-CSG-OG",0.000000000000000000000000000000,45.000000000000000000000000000000,"Low","Deployment"
"1AD-CFW","093FF","7-CSG-OG",45.000000000000000000000000000000,75.000000000000000000000000000000,"Medium","Employment-CSS"
"1AD-CFW","093FF","7-CSG-OG",75.000000000000000000000000000000,100.000000000000000000000000000000,"High","Employment-CSS"
"1AD-CFW","093FF","7-CSG-OG",100.000000000000000000000000000000,165.000000000000000000000000000000,"Low","Stand-Down"
"1AD-CFW","093FF","AVNBDE-1-AD-OG",0.000000000000000000000000000000,10.000000000000000000000000000000,"Low","Deployment"
"1AD-CFW","093FF","AVNBDE-1-AD-OG",10.000000000000000000000000000000,75.000000000000000000000000000000,"Medium","Employment-Defensive"
"1AD-CFW","093FF","AVNBDE-1-AD-OG",75.000000000000000000000000000000,100.000000000000000000000000000000,"High","Employment-Offensive"
"1AD-CFW","093FF","AVNBDE-1-AD-OG",100.000000000000000000000000000000,165.000000000000000000000000000000,"Low","Stand-Down"
"1AD-CFW","093FF","DISCOM-1-AD-OG",0.000000000000000000000000000000,10.000000000000000000000000000000,"Low","Deployment"
"1AD-CFW","093FF","DISCOM-1-AD-OG",10.000000000000000000000000000000,75.000000000000000000000000000000,"Medium","Employment-CSS"
"1AD-CFW","093FF","DISCOM-1-AD-OG",75.000000000000000000000000000000,100.000000000000000000000000000000,"High","Employment-CSS"
"1AD-CFW","093FF","DISCOM-1-AD-OG",100.000000000000000000000000000000,165.000000000000000000000000000000,"Low","Stand-Down"
"1AD-CFW","093FF","DIVARTY-1-AD-OG",0.000000000000000000000000000000,10.000000000000000000000000000000,"Low","Deployment"
"1AD-CFW","093FF","DIVARTY-1-AD-OG",10.000000000000000000000000000000,75.000000000000000000000000000000,"Medium","Employment-Defensive"
"1AD-CFW","093FF","DIVARTY-1-AD-OG",75.000000000000000000000000000000,100.000000000000000000000000000000,"High","Employment-Offensive"
"1AD-CFW","093FF","DIVARTY-1-AD-OG",100.000000000000000000000000000000,165.000000000000000000000000000000,"Low","Stand-Down"
